i,t,l,k,k_lag,inv,inv_lag,y,x
934,3,-0.20671401362587563,0.7063680406787175,0.6815054889518558,-0.03606766325372198,0.14860824393169822,0.8261868118349974,1
934,4,0.2424336111127992,0.6361633874066986,0.7063680406787175,0.025221683400978287,-0.03606766325372198,1.0724617564015084,1
934,5,1.7373626357937082,0.5988252385673682,0.6361633874066986,0.23686914296715353,0.025221683400978287,2.905867061786016,1
934,6,1.9862394473618474,0.6759245539882792,0.5988252385673682,0.3085389355570629,0.23686914296715353,3.0339213379210426,1
934,7,1.8826553135775896,0.7775325018349792,0.6759245539882792,0.3275202812359375,0.3085389355570629,2.6972118243084076,1
934,8,2.37108681063223,0.8733045627791768,0.7775325018349792,0.3905168029664209,0.3275202812359375,3.3205371746537824,1
934,9,2.925422559973603,0.9804246038207252,0.8733045627791768,0.530822275044199,0.3905168029664209,3.8097723370007817,1
934,10,2.2933566099144858,1.1194374989842595,0.9804246038207252,0.43956151720198816,0.530822275044199,3.232154251568912,1
935,1,-0.43308368244476037,1.0898290354359221,NA,-0.2237347161581069,NA,NA,0
935,2,-1.0623534019957306,0.956027705346637,1.0898290354359221,-0.29174610340039103,-0.2237347161581069,-0.13111162610364094,1
935,3,-1.5786800454343235,0.7791089768002656,0.956027705346637,-0.2972171440758261,-0.29174610340039103,-0.2292047530071219,1
935,4,-1.1037001858673263,0.5728623917258949,0.7791089768002656,-0.14828425272522566,-0.2972171440758261,-0.4139496838318039,1
935,5,-1.4996546496072438,0.42943208109371317,0.5728623917258949,-0.164396801065066,-0.14828425272522566,-1.067533462175198,1
935,6,-1.5023187568187428,0.25864095388156483,0.42943208109371317,-0.12088860774624947,-0.164396801065066,-0.13879285036503758,1
935,7,-0.6668356565106661,0.10392897964341899,0.25864095388156483,-0.03137513637634145,-0.12088860774624947,-0.018934642560759274,1
935,8,-0.7871169978305944,0.02241727909627472,0.10392897964341899,-0.01964917033431804,-0.03137513637634145,0.0143293549824276,1
935,9,-1.06851657269827,-0.049308168804950224,0.02241727909627472,-0.042748310772803506,-0.01964917033431804,-0.2544896794340652,1
935,10,-0.503726830212698,-0.149027938258823,-0.049308168804950224,0.009676574595543472,-0.042748310772803506,0.17251713128635932,1
936,1,0.5614770437038696,0.04579529029131146,NA,0.09170853527331901,NA,1.7071840050341849,1
936,2,0.13173116177362362,0.08270895089273562,0.04579529029131146,0.050283372109707666,0.09170853527331901,1.149093074078914,1
936,3,1.124219927187196,0.07899388903087037,0.08270895089273562,0.13806163993508194,0.050283372109707666,2.1512138207689433,1
936,4,0.6003553559791078,0.15370726433576695,0.07899388903087037,0.08731113461803366,0.13806163993508194,1.4899856832277658,1
936,5,1.2528610067682815,0.1782743150191079,0.15370726433576695,0.15069188944008727,0.08731113461803366,2.2017993129685323,1
936,6,-0.12673598051714183,0.2516045534679765,0.1782743150191079,0.010186349282442032,0.15069188944008727,1.0476192033956822,1
936,7,-1.0624138330095052,0.2086139778813417,0.2516045534679765,-0.07447160268083035,0.010186349282442032,-0.303886233006258,1
936,8,-0.8059161256925779,0.09157527706454775,0.2086139778813417,-0.03205605158681231,-0.07447160268083035,0.038678766329995576,1
936,9,-0.9768955102301582,0.009007564407767489,0.09157527706454775,-0.03378926511941248,-0.03205605158681231,NA,0
936,10,-0.7498346653298716,-0.07817066955366159,0.009007564407767489,-0.012482112787132333,-0.03378926511941248,0.2790144218278081,1
937,1,-0.564410097317554,1.2514731288445478,NA,-0.3023808265289607,NA,0.17819230585128576,1
937,2,0.03500110088660774,1.1047047655568678,1.2514731288445478,-0.11818231356075173,-0.3023808265289607,1.2240670756165264,1
937,3,0.3673141144103842,1.0113224171551853,1.1047047655568678,-0.008694362367619175,-0.11818231356075173,1.2743015983065595,1
937,4,2.1947552925913354,0.9566946570607517,1.0113224171551853,0.3577494454521132,-0.008694362367619175,NA,0
937,5,2.207837097855001,1.0405147429860058,0.9566946570607517,0.40363426813012904,0.3577494454521132,3.6301154869736196,1
937,6,2.4128110741324456,1.1290685170773627,1.0405147429860058,0.5067681815681776,0.40363426813012904,NA,0
937,7,2.744688840345063,1.236895967507744,1.1290685170773627,0.5977944523109164,0.5067681815681776,3.784731331324509,1
937,8,2.4390990467619535,1.3533715603739265,1.236895967507744,0.5460934826331804,0.5977944523109164,NA,0
937,9,1.6225266889230843,1.4405514246208821,1.3533715603739265,0.31652884207888177,0.5460934826331804,NA,0
937,10,1.2084554475176728,1.4651983061314124,1.4405514246208821,0.11892363613005899,0.31652884207888177,NA,0
938,1,0.8796125497746957,1.4844495767392496,NA,0.09234454989968904,NA,2.1837369605596844,1
938,2,0.5927776868323551,1.4549463787959318,1.4844495767392496,-0.059119907086476665,0.09234454989968904,1.28819396330476,1
938,3,0.5105806349617581,1.3890209253836563,1.4549463787959318,-0.06235151473001328,-0.059119907086476665,1.210481953213479,1
938,4,-0.28073577469423405,1.321228652298943,1.3890209253836563,-0.2546660329324369,-0.06235151473001328,0.5761707480118908,1
938,5,-1.1778169606820443,1.1957257978343048,1.321228652298943,-0.4533547750734272,-0.2546660329324369,-0.13971338564032076,1
938,6,-0.2502781307682604,0.9885383723865212,1.1957257978343048,-0.15349799011132123,-0.4533547750734272,0.7520548457315603,1
938,7,0.5312000749134727,0.8752356205104854,0.9885383723865212,0.045410949407960095,-0.15349799011132123,1.121446370209258,1
938,8,0.46197555046298666,0.8436682118690931,0.8752356205104854,0.04085275434137248,0.045410949407960095,1.4233851015898171,1
938,9,0.08277426394400614,0.8107027610372478,0.8436682118690931,-0.03018361420780955,0.04085275434137248,0.832419251913654,1
938,10,-0.7387587729780781,0.7451845694673117,0.8107027610372478,-0.15147269914145733,-0.03018361420780955,-0.3890486828839944,1
939,1,0.5306423189166984,0.5621314371133364,NA,0.0944921460737299,NA,1.3758451573558663,1
939,2,0.14726899797098125,0.5659838559979993,0.5621314371133364,0.024965226089501517,0.0944921460737299,1.2731182061622428,1
939,3,0.9744590406119964,0.5295016873176368,0.5659838559979993,0.14311556710759454,0.024965226089501517,1.8811132161644903,1
939,4,0.36029166573081695,0.5632077241222471,0.5295016873176368,0.04379654913330507,0.14311556710759454,1.1672400898004252,1
939,5,0.6812935401166873,0.5378251620515959,0.5632077241222471,0.09359687541559117,0.04379654913330507,NA,0
939,6,1.361195424196309,0.5424764955612025,0.5378251620515959,0.18254387577191933,0.09359687541559117,1.9789656493869066,1
939,7,1.5409032860637517,0.5970726371851549,0.5424764955612025,0.22980667130720714,0.18254387577191933,2.2245164139418887,1
939,8,0.7104832274569797,0.6707786799530625,0.5970726371851549,0.10545581941785494,0.22980667130720714,1.8943579826620771,1
939,9,0.1127376176177989,0.6746916583553465,0.6707786799530625,0.009084948514747435,0.10545581941785494,1.0503578064338908,1
939,10,1.0439449201311626,0.6282571581188823,0.6746916583553465,0.1438703170022695,0.009084948514747435,1.9431320544681692,1
940,1,-0.5718501773206474,-0.06801226934900262,NA,7.942879691671857e-4,NA,0.2788848204254009,1
940,2,0.7428253967030665,-0.11841102845957499,-0.06801226934900262,0.08907895111498615,7.942879691671857e-4,1.305629754094981,1
940,3,-0.43522325000353745,-0.06935730537993891,-0.11841102845957499,0.015207197578984255,0.08907895111498615,0.4015054372584651,1
940,4,-0.6289028387595421,-0.10363889656881074,-0.06935730537993891,0.0013253523954036323,0.015207197578984255,0.05415364821394203,1
940,5,0.49483931191050917,-0.15338593368765685,-0.10363889656881074,0.07861318853211974,0.0013253523954036323,1.2213588435561085,1
940,6,0.34870030446351286,-0.11258447591072328,-0.15338593368765685,0.06530777711688118,0.07861318853211974,1.170420055248006,1
940,7,1.1042135938231683,-0.08975672730302575,-0.11258447591072328,0.1318778437186433,0.06530777711688118,1.869039179777312,1
940,8,1.3468604794209218,3.236608154150984e-4,-0.08975672730302575,0.14402182877550396,0.1318778437186433,1.8699357538146357,1
940,9,0.5509928011755861,0.09014171565172123,3.236608154150984e-4,0.09418849809166911,0.14402182877550396,1.4343528274008839,1
940,10,0.4764529188998401,0.12557604586613066,0.09014171565172123,0.08608835156554062,0.09418849809166911,1.7841010974413365,1
941,1,-0.8824151228145971,0.23858620920749352,NA,-0.06129985074803597,NA,-0.15817262572180124,1
941,2,-1.2249600440832071,0.13512567419307586,0.23858620920749352,-0.08297696475479541,-0.06129985074803597,-0.29299739621012894,1
941,3,-0.2047969202151384,0.004459676608682794,0.13512567419307586,0.022854484070987984,-0.08297696475479541,0.5609232248453828,1
941,4,0.05488667557902609,-0.02316562502982335,0.004459676608682794,0.037884015370569735,0.022854484070987984,1.0148290787899508,1
941,5,0.10613720939689313,-0.03445727000683384,-0.02316562502982335,0.04882015582282955,0.037884015370569735,1.0150091974217956,1
941,6,-0.17751313512648353,-0.03392572824694356,-0.03445727000683384,0.01891905265787748,0.04882015582282955,0.9434529191865553,1
941,7,0.31851112465134557,-0.0648263661787737,-0.03392572824694356,0.0569965936250186,0.01891905265787748,1.0941836473443138,1
941,8,0.057368770230752396,-0.054070548940784245,-0.0648263661787737,0.04206185238445263,0.0569965936250186,1.154276826041182,1
941,9,-0.2749762347089381,-0.05968752495003593,-0.054070548940784245,0.013881983952299266,0.04206185238445263,0.5383379395196628,1
941,10,-0.3513118878161732,-0.09558853011980374,-0.05968752495003593,0.014118069706760068,0.013881983952299266,0.7060044570017058,1
942,1,0.14673178750059793,0.4434408960569646,NA,0.03439686562708364,NA,1.2758528173385952,1
942,2,0.321294349289113,0.4151203686522683,0.4434408960569646,0.06262931164345745,0.03439686562708364,0.9655628338389564,1
942,3,-0.43598724266063826,0.4064344343930726,0.4151203686522683,-0.0441143173955617,0.06262931164345745,0.3484287669806684,1
942,4,0.8431972953110756,0.32372536957433007,0.4064344343930726,0.11782511541437848,-0.0441143173955617,1.8481294120244385,1
942,5,0.48753802339396335,0.3583590878496589,0.32372536957433007,0.08350572027073846,0.11782511541437848,1.5100955688590916,1
942,6,0.597487258481702,0.3666800148019377,0.3583590878496589,0.0764994123942943,0.08350572027073846,1.1794822256644544,1
942,7,0.8337809010352388,0.36969196684291245,0.3666800148019377,0.12030915955674697,0.0764994123942943,1.5019056252745768,1
942,8,0.26500209878295294,0.40228235249674904,0.36969196684291245,0.04941058128014241,0.12030915955674697,1.1596779541692082,1
942,9,1.2246919555081979,0.38518237341178196,0.40228235249674904,0.1676694588715377,0.04941058128014241,2.39888988328331,1
942,10,0.6797882273548118,0.44728353729203374,0.38518237341178196,0.10685468969129261,0.1676694588715377,1.5657033385410326,1
943,1,1.3319599288135016,1.6204919477679485,NA,0.21369380939557206,NA,NA,0
943,2,1.8891458116750461,1.612730835763492,1.6204919477679485,0.43518403466588573,0.21369380939557206,NA,0
943,3,2.9309328778217756,1.6488223048283952,1.612730835763492,0.8454301303056003,0.43518403466588573,NA,0
943,4,3.0699992131565783,1.7554824728876348,1.6488223048283952,0.9862416995535374,0.8454301303056003,NA,0
943,5,3.221290027192638,1.8692093619817887,1.7554824728876348,1.0283463373967108,0.9862416995535374,NA,0
943,6,2.863636487604108,1.9723234328655554,1.8692093619817887,0.9323387231151556,1.0283463373967108,4.07200753196008,1
943,7,3.381561750769407,2.0490245168847334,1.9723234328655554,1.328494667370296,0.9323387231151556,NA,0
943,8,3.575053982918419,2.163415624214189,2.0490245168847334,1.5415041453995624,1.328494667370296,NA,0
943,9,2.9434300782815686,2.283123897207322,2.163415624214189,1.133347563118479,1.5415041453995624,NA,0
943,10,3.092293574609756,2.346626245638389,2.283123897207322,1.3027388789564265,1.133347563118479,NA,0
944,1,0.12530175325105863,1.0017409675314952,NA,-0.04002410220324615,NA,1.2272762019156767,1
944,2,0.5255036220138944,0.9348546978466016,1.0017409675314952,0.03835006611593702,-0.04002410220324615,1.2807423902782182,1
944,3,0.41248694847946993,0.8992874994233155,0.9348546978466016,0.009225563879865846,0.03835006611593702,1.5052258832711414,1
944,4,0.0662438271345861,0.8519374809271809,0.8992874994233155,-0.023418185895204165,0.009225563879865846,1.352126795567672,1
944,5,-0.7421032016935534,0.7900728129901802,0.8519374809271809,-0.18274726949477965,-0.023418185895204165,-0.18880102444808117,1
944,6,0.18219768954074655,0.6474339491938205,0.7900728129901802,0.02944847079648067,-0.18274726949477965,1.0443007735312726,1
944,7,0.4620607277661554,0.6122346069819581,0.6474339491938205,0.07145730659743404,0.02944847079648067,1.6127185878008323,1
944,8,0.6661320214104283,0.6009104549033566,0.6122346069819581,0.09507037565892777,0.07145730659743404,1.5190950230498965,1
944,9,0.8595269970503746,0.6030364397752451,0.6009104549033566,0.11599628501950676,0.09507037565892777,2.133635807682247,1
944,10,0.17113857951549585,0.6164136683829622,0.6030364397752451,0.01777356142297892,0.11599628501950676,0.9716325824449904,1
945,1,-0.7740477275309288,0.38110270700346704,NA,-0.0659134941900322,NA,0.3570368081865194,1
945,2,-0.41684786462430856,0.28125362309428326,0.38110270700346704,-0.03366149988241404,-0.0659134941900322,-0.057451062778040185,1
945,3,-0.13787399556113678,0.20284988536812065,0.28125362309428326,0.02157528939429914,-0.03366149988241404,0.7930626663834978,1
945,4,-0.602557443320909,0.1699279398094391,0.20284988536812065,-0.02299115276604902,0.02157528939429914,0.17392024383940202,1
945,5,-0.4745185967155639,0.0980041081759643,0.1699279398094391,-0.012252581198793303,-0.02299115276604902,0.146572122245847,1
945,6,-0.5780390546667952,0.03494849373494198,0.0980041081759643,-0.011982984669765228,-0.012252581198793303,0.23483629995617353,1
945,7,0.031410310100552105,-0.028600043876356177,0.03494849373494198,0.04274953960204992,-0.011982984669765228,0.8686727437741405,1
945,8,-1.27576375832057,-0.034628347694814564,-0.028600043876356177,-0.0628489399520768,0.04274953960204992,-0.2625134953493099,1
945,9,-0.44235182800574313,-0.15686764008862222,-0.034628347694814564,0.0069821522601268594,-0.0628489399520768,0.4155479257778139,1
945,10,-0.2296154888449377,-0.19959978452190916,-0.15686764008862222,0.030786563765933618,0.0069821522601268594,0.6218994647641223,1
946,1,0.25847955113280763,1.2778495594490127,NA,-0.12072762244948562,NA,1.0344371193676918,1
946,2,0.8252506357437225,1.1905046250814577,1.2778495594490127,0.08146323185328384,-0.12072762244948562,1.6721155838371942,1
946,3,2.2738763566494127,1.1649512452270565,1.1905046250814577,0.40855323067305815,0.08146323185328384,NA,0
946,4,1.5198950776090006,1.2395420950550644,1.1649512452270565,0.25604574465057595,0.40855323067305815,NA,0
946,5,2.161174385196656,1.2633851117992276,1.2395420950550644,0.40392186936795843,0.25604574465057595,2.921254357926369,1
946,6,1.8673782572665847,1.3255961210660654,1.2633851117992276,0.3787677612219216,0.40392186936795843,2.848959773560314,1
946,7,1.5406357961719725,1.3749742966960252,1.3255961210660654,0.2708706976991785,0.3787677612219216,2.6397702824711176,1
946,8,1.727094509151215,1.3932940585043814,1.3749742966960252,0.32251686086584636,0.2708706976991785,NA,0
946,9,1.5755539149241675,1.4229177185978759,1.3932940585043814,0.24645245772451535,0.32251686086584636,2.794913170771416,1
946,10,1.57411827205333,1.4322712926119379,1.4229177185978759,0.25091696335380165,0.24645245772451535,2.2946415302060874,1
947,1,-0.3932580752384058,-0.09157467467994862,NA,0.011861000906195667,NA,0.22705240568470453,1
947,2,-0.6967669746652607,-0.12927814684909442,-0.09157467467994862,-1.2258206247524298e-4,0.011861000906195667,-0.0019314505043861452,1
947,3,-0.6630324873247446,-0.1807182932796622,-0.12927814684909442,0.0010568170167905393,-1.2258206247524298e-4,0.41122992758039273,1
947,4,-0.3281135206065962,-0.23067968680763057,-0.1807182932796622,0.02391527260992078,0.0010568170167905393,0.5300679817453564,1
947,5,-0.8345576845881031,-0.2507597203132344,-0.23067968680763057,-0.0072668943286228966,0.02391527260992078,-0.06560479830986704,1
947,6,-0.5149754214369203,-0.3119310831694571,-0.2507597203132344,0.018599296453330236,-0.0072668943286228966,0.42884422068927713,1
947,7,-0.6595570362966872,-0.3368307580156072,-0.3119310831694571,0.012819789548409745,0.018599296453330236,0.3301587509119583,1
947,8,-1.3390470882283994,-0.3694013256804321,-0.3368307580156072,-0.02965765668869167,0.012819789548409745,-0.22933685915682278,1
947,9,-0.6815863147804332,-0.46691572382539626,-0.3694013256804321,0.010074420837126695,-0.02965765668869167,NA,0
947,10,-0.3211636380248542,-0.5014353534352782,-0.46691572382539626,0.03184593328036181,0.010074420837126695,0.708100784736002,1
948,1,0.4487489211227317,0.8764877714513759,NA,0.04398827292185684,NA,1.5314298857400261,1
948,2,1.5112773664337746,0.8442845484382379,0.8764877714513759,0.24844645316383515,0.04398827292185684,NA,0
948,3,1.536175359920291,0.8995284933494654,0.8442845484382379,0.23297379000638876,0.24844645316383515,2.220572958096689,1
948,4,1.6705335848745875,0.9433202301754269,0.8995284933494654,0.2962603852253104,0.23297379000638876,2.6632295440330136,1
948,5,1.2273739514064945,1.0066179331134986,0.9433202301754269,0.17162837756352184,0.2962603852253104,2.344792385502706,1
948,6,0.3639985822111787,1.0192597717873015,1.0066179331134986,-0.007029511468981458,0.17162837756352184,1.4716747665010312,1
948,7,1.2047310417766255,0.9652927131311628,1.0192597717873015,0.17491222465577166,-0.007029511468981458,1.9753596000164413,1
948,8,1.863602477050718,0.9817752427216163,0.9652927131311628,0.3496872918248433,0.17491222465577166,NA,0
948,9,2.445803563453388,1.059669869110578,0.9817752427216163,0.4813236520571111,0.3496872918248433,3.5229226419345236,1
948,10,2.5371982077128963,1.1701484581360024,1.059669869110578,0.5121218726263301,0.4813236520571111,3.07111192982183,1
949,1,2.6328988604799783,1.5564284637932226,NA,0.7083565579821313,NA,NA,0
949,2,1.9962013920292465,1.6511783432748373,1.5564284637932226,0.4711339100058819,0.7083565579821313,NA,0
949,3,0.5579240180975926,1.6907592504102278,1.6511783432748373,-0.19776458721960016,0.4711339100058819,1.0975914228657644,1
949,4,0.5181442371802084,1.6003270488330545,1.6907592504102278,-0.13611740347023957,-0.19776458721960016,1.317197205431659,1
949,5,0.6603739531876492,1.5196888001402902,1.6003270488330545,-0.09142253329781704,-0.13611740347023957,2.147566720376889,1
949,6,-0.14852652920936044,1.4471165823175767,1.5196888001402902,-0.3344882299548704,-0.09142253329781704,NA,0
949,7,0.26863427729463984,1.3093619267959031,1.4471165823175767,-0.1044281519488937,-0.3344882299548704,1.1142015938482355,1
949,8,0.20992119755421035,1.227940575240362,1.3093619267959031,-0.11307448442735821,-0.1044281519488937,1.1975024237919947,1
949,9,0.1158475726186163,1.1411630236071615,1.227940575240362,-0.09646932552946133,-0.11307448442735821,0.7135052415141092,1
949,10,0.9978273558156925,1.0568931248901128,1.1411630236071615,0.13424073131249997,-0.09646932552946133,2.160932872147184,1
950,1,-0.28044352671197564,0.8291633814954569,NA,-0.09169197713560684,NA,0.446686339302911,1
950,2,-0.7629829311588195,0.7348354655528281,0.8291633814954569,-0.1482852467541967,-0.09169197713560684,0.28437800508372013,1
950,3,-0.5536265715971798,0.6057339206421556,0.7348354655528281,-0.08484372418494923,-0.1482852467541967,0.46821197999280806,1
950,4,-1.9277859663417418,0.5044794112971884,0.6057339206421556,-0.24549559089134462,-0.08484372418494923,-0.9121741140304487,1
950,5,-1.3452839663287302,0.28353954597667796,0.5044794112971884,-0.11801972768060943,-0.24549559089134462,-0.6678736233036752,1
950,6,-2.382963583071846,0.13401554351412728,0.28353954597667796,-0.17312304360770925,-0.11801972768060943,-1.6810413869951875,1
950,7,-0.8557591843222281,-0.09089123692742268,0.13401554351412728,-0.024367184708755325,-0.17312304360770925,-0.3709124793586751,1
950,8,-0.8689168815999544,-0.17067684053143592,-0.09089123692742268,-0.010679316135107822,-0.024367184708755325,-0.20635862843253333,1
950,9,-1.5402151146553473,-0.2353933142880457,-0.17067684053143592,-0.0535250834493372,-0.010679316135107822,-0.6110052012939237,1
950,10,-1.013165973124999,-0.3606515743893747,-0.2353933142880457,-0.015817087338657557,-0.0535250834493372,-0.4666748750688261,1
951,1,1.798313407748823,1.6527191710705336,NA,0.40038846914218884,NA,2.646180380275427,1
951,2,-0.18886393456072736,1.6790550799699626,1.6527191710705336,-0.5245598738584643,0.40038846914218884,0.4205303567320209,1
951,3,0.5198731962809618,1.5190544680525861,1.6790550799699626,-0.09005679531035643,-0.5245598738584643,NA,0
951,4,-0.180655763439736,1.446790046478909,1.5190544680525861,-0.3447381849194051,-0.09005679531035643,NA,0
951,5,0.5969389048279581,1.3062336632847913,1.446790046478909,0.0010419657745250727,-0.3447381849194051,1.8978861607864217,1
951,6,1.82923381978094,1.2552373817748501,1.3062336632847913,0.3244095310089717,0.0010419657745250727,NA,0
951,7,1.903578893572686,1.2968200834755654,1.2552373817748501,0.3673514416959086,0.3244095310089717,NA,0
951,8,1.5258474652204685,1.3460233156208188,1.2968200834755654,0.26505083801744644,0.3673514416959086,2.4372758337382914,1
951,9,1.788749290727847,1.364830975249917,1.3460233156208188,0.3748497422749604,0.26505083801744644,2.8033679024182003,1
951,10,1.6433976623051672,1.4095610632899587,1.364830975249917,0.2805776943525379,0.3748497422749604,2.4567851273014107,1
952,1,1.3830524230712826,1.8976619357203965,NA,0.13855074474040907,NA,NA,0
952,2,1.7004546371664864,1.8679976200695594,1.8976619357203965,0.2807242381193388,0.13855074474040907,2.4564488313154005,1
952,3,2.09196748743933,1.8613283999798522,1.8679976200695594,0.48466326508183066,0.2807242381193388,NA,0
952,4,1.6397288868962183,1.8863610968494813,1.8613283999798522,0.3217455054973809,0.48466326508183066,NA,0
952,5,1.4332618384312745,1.8851442294578347,1.8863610968494813,0.14839723740694885,0.3217455054973809,NA,0
952,6,1.2326938730774302,1.857287574225032,1.8851442294578347,0.07737629177473783,0.14839723740694885,2.1152652350278673,1
952,7,1.7302122029978386,1.8186279145411814,1.857287574225032,0.33634274025921496,0.07737629177473783,NA,0
952,8,2.0165749590558457,1.823188509008849,1.8186279145411814,0.42680042730794393,0.33634274025921496,NA,0
952,9,1.311777785338426,1.8419440363312323,1.823188509008849,0.16320580199343246,0.42680042730794393,2.5928235460726947,1
952,10,1.603778691210406,1.8175177129786684,1.8419440363312323,0.2534677236618358,0.16320580199343246,2.509698028219146,1
953,1,0.5557308551033044,0.4160823862632762,NA,0.08565703353706793,NA,1.7990853060856509,1
953,2,-0.011232878942566346,0.4225629419326783,0.4160823862632762,0.006141238731883347,0.08565703353706793,0.8682344750011008,1
953,3,-0.29794178976142627,0.375497280540724,0.4225629419326783,-0.022686825170242262,0.006141238731883347,0.10442841804728042,1
953,4,-0.12670751810780007,0.30766303062752576,0.375497280540724,0.016915789221573933,-0.022686825170242262,0.5995728805274789,1
953,5,1.463014570733219,0.2693751791339763,0.30766303062752576,0.19222328668114047,0.016915789221573933,NA,0
953,6,2.1876824724349655,0.3618003192306984,0.2693751791339763,0.2767235738589194,0.19222328668114047,2.889924750166028,1
953,7,1.7090055394022623,0.49520839948785017,0.3618003192306984,0.2129015570385935,0.2767235738589194,2.149523947226876,1
953,8,0.4128314920577842,0.5719393700060497,0.49520839948785017,0.052241842373789885,0.2129015570385935,1.0224168324926892,1
953,9,1.0272552543800197,0.5512129025168209,0.5719393700060497,0.13703387510621715,0.052241842373789885,1.873375850393455,1
953,10,0.75444234348240935,0.5797671540491351,0.5512129025168209,0.11767520343826622,0.13703387510621715,2.0105321996265615,1
954,1,-0.003834043264793821,0.42385618750899146,NA,0.0054082385937839275,NA,0.95415674863450906,1
954,2,0.15825472549179312,0.37628206266433345,0.42385618750899146,0.029263915890913737,0.0054082385937839275,0.939515085450542,1
954,3,-0.544154389827717,0.3459125484055221,0.37628206266433345,-0.03884684698432231,0.029263915890913737,0.41530641268103824,1
954,4,0.31599471764263126,0.26525870160146375,0.3459125484055221,0.06984890612526254,-0.03884684698432231,1.2592058051831092,1
954,5,0.33015219792105355,0.2688269625214332,0.26525870160146375,0.058571660163287194,0.06984890612526254,1.6226064618758609,1
954,6,0.13169564870334022,0.2635780957084905,0.2688269625214332,0.048012382513863916,0.058571660163287194,1.1586098780097496,1
954,7,0.7096759008052891,0.25037917106033225,0.2635780957084905,0.09259547528972788,0.048012382513863916,1.9220843001728576,1
954,8,0.7814445187238395,0.2722248965959826,0.25037917106033225,0.10352638220930535,0.09259547528972788,1.7847181192982415,1
954,9,1.4556038867560919,0.3006707295888561,0.2722248965959826,0.1828790530657785,0.10352638220930535,2.3718287076435716,1
954,10,1.1300332965402875,0.38260944911853584,0.3006707295888561,0.15455094132898645,0.1828790530657785,2.154736094428627,1
955,1,1.3631682115083203,0.5427722653271754,NA,0.18276160978723585,NA,2.2823940877453994,1
955,2,0.1835547086403544,0.5974584993903188,0.5427722653271754,0.02052488239718243,0.18276160978723585,0.9836579198822366,1
955,3,0.2414957316375238,0.5579824309030235,0.5974584993903188,0.03674306792591257,0.02052488239718243,1.3546591084928696,1
955,4,0.5012890715915858,0.5285848873494534,0.5579824309030235,0.059238862856834315,0.03674306792591257,1.2872438870619733,1
955,5,0.95170907845421,0.5133876587988052,0.5285848873494534,0.14013813194203759,0.059238862856834315,1.902310318917203,1
955,6,1.9440072704702966,0.54669450756208815,0.5133876587988052,0.2694218390221648,0.14013813194203759,2.845328754709485,1
955,7,2.4918865657758817,0.6474060232525107,0.54669450756208815,0.3863748568179711,0.2694218390221648,NA,0
955,8,2.668411508730518,0.7891045765457254,0.6474060232525107,0.4388611930462662,0.3863748568179711,NA,0
955,9,1.0304408635641131,0.9283040077284375,0.7891045765457254,0.13567690424132656,0.4388611930462662,1.7220925835455427,1
955,10,1.21115276986966,0.9319201541587402,0.9283040077284375,0.19710853581434104,0.13567690424132656,2.373266117426671,1
956,1,-0.24179627779419358,1.2643640162668146,NA,-0.2451664780710232,NA,0.5290974088255663,1
956,2,0.7112754941526861,1.1373943222596778,1.2643640162668146,0.047150446941944826,-0.2451664780710232,1.8366477351009116,1
956,3,2.1545428468342407,1.1018904050603056,1.1373943222596778,0.3776251771673966,0.047150446941944826,3.0700430824632625,1
956,4,2.4241518587649127,1.1746417660175639,1.1018904050603056,0.5047101685597756,0.3776251771673966,3.3888450338081464,1
956,5,2.923228543123575,1.2753192660490902,1.1746417660175639,0.6449398959953815,0.5047101685597756,NA,0
956,6,2.998670014680634,1.397677288793225,1.2753192660490902,0.747096151579308,0.6449398959953815,NA,0
956,7,2.7991954761146545,1.5240103856152756,1.397677288793225,0.7126170796681857,0.747096151579308,NA,0
956,8,3.046009837024879,1.6240674880760178,1.5240103856152756,0.8489478264396514,0.7126170796681857,NA,0
956,9,3.2262807217903893,1.7350037578379318,1.6240674880760178,1.0028155552829896,0.8489478264396514,NA,0
956,10,2.672908870867036,1.8544708857733407,1.7350037578379318,0.79360533279913,1.0028155552829896,NA,0
957,1,1.4911793452914626,1.417539463524291,NA,0.25081827824109476,NA,NA,0
957,2,1.271500043454135,1.4282574703568383,1.417539463524291,0.1928381170721,0.25081827824109476,NA,0
957,3,1.55249062957363,1.424478705929898,1.4282574703568383,0.28349237006651745,0.1928381170721,2.4239565196287556,1
957,4,2.220115631546587,1.44253261546092,1.424478705929898,0.43924905349988536,0.28349237006651745,3.0754158284249318,1
957,5,1.1428900402154507,1.4949419911315145,1.44253261546092,0.10882733548566911,0.43924905349988536,2.1097220115520865,1
957,6,1.1411652661857534,1.4690145551573515,1.4949419911315145,0.15571124396289987,0.10882733548566911,NA,0
957,7,1.351735587966734,1.4547505883420644,1.4690145551573515,0.19724901847005508,0.15571124396289987,2.3798239451477223,1
957,8,1.5803966681671133,1.4507922409458758,1.4547505883420644,0.29171237819476453,0.19724901847005508,NA,0
957,9,1.2919039472088836,1.4689983664187303,1.4507922409458758,0.18992522780576274,0.29171237819476453,NA,0
957,10,1.5365140769585006,1.4626909283395026,1.4689983664187303,0.22166755934761212,0.18992522780576274,2.026356410470985,1
958,1,1.5259542432144884,1.6045684870457655,NA,0.25786951227580346,NA,2.2433558449594004,1
